latency_ms,kind,name,ok,timestamp
212.33377419412136,RESTOCK_ORDER,POST /submit (truck),1,1776799625.2777917
172.13786579668522,GROCERY_ORDER,POST /submit (fridge),1,1776799625.5658004
139.8984920233488,GROCERY_ORDER,POST /submit (fridge),1,1776799625.7763302
1034.6021335572004,GROCERY_ORDER,POST /submit (fridge),1,1776799627.0292761
1124.1909004747868,RESTOCK_ORDER,POST /submit (truck),1,1776799628.2691417
867.4349766224623,GROCERY_ORDER,POST /submit (fridge),1,1776799629.201633
1324.573652818799,GROCERY_ORDER,POST /submit (fridge),1,1776799630.6555104
172.37219214439392,GROCERY_ORDER,POST /submit (fridge),1,1776799630.9408472
1036.8035063147545,GROCERY_ORDER,POST /submit (fridge),1,1776799632.13876
172.1565555781126,GROCERY_ORDER,POST /submit (fridge),1,1776799632.5520928
172.46774397790432,GROCERY_ORDER,POST /submit (fridge),1,1776799632.9060056
175.2788107842207,GROCERY_ORDER,POST /submit (fridge),1,1776799633.1408184
170.9006316959858,GROCERY_ORDER,POST /submit (fridge),1,1776799633.372429
170.47832161188126,GROCERY_ORDER,POST /submit (fridge),1,1776799633.6938016
183.84699523448944,GROCERY_ORDER,POST /submit (fridge),1,1776799634.0375113
226.7610039561987,RESTOCK_ORDER,POST /submit (truck),1,1776799634.3502336
890.534546226263,GROCERY_ORDER,POST /submit (fridge),1,1776799635.3993075
1013.8506349176168,RESTOCK_ORDER,POST /submit (truck),1,1776799636.5340986
169.4122962653637,GROCERY_ORDER,POST /submit (fridge),1,1776799636.8792248
1030.3160268813372,GROCERY_ORDER,POST /submit (fridge),1,1776799638.131076
164.03860785067081,GROCERY_ORDER,POST /submit (fridge),1,1776799638.3568096
1090.4609095305204,GROCERY_ORDER,POST /submit (fridge),1,1776799639.604481
1137.7791427075863,RESTOCK_ORDER,POST /submit (truck),1,1776799640.8682685
172.87915013730526,GROCERY_ORDER,POST /submit (fridge),1,1776799641.1120198
176.09230801463127,GROCERY_ORDER,POST /submit (fridge),1,1776799641.4702106
1074.3132699280977,RESTOCK_ORDER,POST /submit (truck),1,1776799642.770677
181.59223347902298,GROCERY_ORDER,POST /submit (fridge),1,1776799643.0348907
1133.8345874100924,GROCERY_ORDER,POST /submit (fridge),1,1776799644.2686334
151.5540536493063,GROCERY_ORDER,POST /submit (fridge),1,1776799644.5310166
1168.431043624878,GROCERY_ORDER,POST /submit (fridge),1,1776799645.9250655
164.20374624431133,GROCERY_ORDER,POST /submit (fridge),1,1776799646.2041376
149.7630551457405,GROCERY_ORDER,POST /submit (fridge),1,1776799646.4446576
1118.7399327754974,RESTOCK_ORDER,POST /submit (truck),1,1776799647.661256
1191.0469681024551,GROCERY_ORDER,POST /submit (fridge),1,1776799649.0874205
1218.74881349504,GROCERY_ORDER,POST /submit (fridge),1,1776799650.518454
