latency_ms,kind,name,ok,timestamp
208.92007648944855,GROCERY_ORDER,POST /submit (fridge),1,1776798977.6562896
225.7024310529232,GROCERY_ORDER,POST /submit (fridge),1,1776798977.6714864
242.4186896532774,GROCERY_ORDER,POST /submit (fridge),1,1776798977.6921003
245.7410879433155,GROCERY_ORDER,POST /submit (fridge),1,1776798977.692375
246.7447891831398,GROCERY_ORDER,POST /submit (fridge),1,1776798977.6972039
251.38579681515694,GROCERY_ORDER,POST /submit (fridge),1,1776798977.6994917
251.42163038253784,GROCERY_ORDER,POST /submit (fridge),1,1776798977.7002814
86.74070984125137,GROCERY_ORDER,POST /submit (fridge),1,1776798977.8651912
85.72530001401901,GROCERY_ORDER,POST /submit (fridge),1,1776798977.874329
73.48666898906231,GROCERY_ORDER,POST /submit (fridge),1,1776798977.8970754
66.2221759557724,GROCERY_ORDER,POST /submit (fridge),1,1776798977.9635012
61.318498104810715,GROCERY_ORDER,POST /submit (fridge),1,1776798977.984805
128.31083498895168,GROCERY_ORDER,POST /submit (fridge),1,1776798978.173095
85.57008393108845,GROCERY_ORDER,POST /submit (fridge),1,1776798978.2308483
10182.141965255141,RESTOCK_ORDER,POST /submit (truck),1,1776798987.6345208
10199.55713301897,RESTOCK_ORDER,POST /submit (truck),1,1776798987.636712
10296.014502644539,GROCERY_ORDER,POST /submit (fridge),1,1776798987.7490585
85.50136536359787,GROCERY_ORDER,POST /submit (fridge),1,1776798987.7991455
10066.178310662508,RESTOCK_ORDER,POST /submit (truck),1,1776798987.8497813
94.42638792097569,GROCERY_ORDER,POST /submit (fridge),1,1776798987.8910456
10141.265224665403,GROCERY_ORDER,POST /submit (fridge),1,1776798987.907962
101.3578251004219,GROCERY_ORDER,POST /submit (fridge),1,1776798988.0051343
100.27269087731838,GROCERY_ORDER,POST /submit (fridge),1,1776798988.1090853
94.36829574406147,GROCERY_ORDER,POST /submit (fridge),1,1776798988.1598678
10132.640207186341,GROCERY_ORDER,POST /submit (fridge),1,1776798988.1698081
104.6762615442276,GROCERY_ORDER,POST /submit (fridge),1,1776798988.1869226
10157.16733597219,GROCERY_ORDER,POST /submit (fridge),1,1776798988.2034225
10117.591835558414,GROCERY_ORDER,POST /submit (fridge),1,1776798988.2982283
76.7778530716896,GROCERY_ORDER,POST /submit (fridge),1,1776798988.3614337
84.33389849960804,GROCERY_ORDER,POST /submit (fridge),1,1776798988.3839638
10050.347024574876,RESTOCK_ORDER,POST /submit (truck),1,1776798988.401004
10052.537763491273,RESTOCK_ORDER,POST /submit (truck),1,1776798988.457615
75.57057030498981,GROCERY_ORDER,POST /submit (fridge),1,1776798988.5200698
82.08152651786804,GROCERY_ORDER,POST /submit (fridge),1,1776798988.5284898
83.54407921433449,GROCERY_ORDER,POST /submit (fridge),1,1776798988.6163385
75.35664550960064,GROCERY_ORDER,POST /submit (fridge),1,1776798988.737564
76.30824483931065,GROCERY_ORDER,POST /submit (fridge),1,1776798988.8007872
76.20166055858135,GROCERY_ORDER,POST /submit (fridge),1,1776798988.9687386
66.60579517483711,GROCERY_ORDER,POST /submit (fridge),1,1776798988.9744866
1149.9455738812685,GROCERY_ORDER,POST /submit (fridge),1,1776798989.038543
985.4640457779169,RESTOCK_ORDER,POST /submit (truck),1,1776798989.0719786
92.0808706432581,GROCERY_ORDER,POST /submit (fridge),1,1776798989.2260344
10046.176945790648,RESTOCK_ORDER,POST /submit (truck),1,1776798998.2235
10058.679170906544,RESTOCK_ORDER,POST /submit (truck),1,1776798998.3676498
85.67837439477444,GROCERY_ORDER,POST /submit (fridge),1,1776798998.538919
10125.408489257097,GROCERY_ORDER,POST /submit (fridge),1,1776798998.6096046
10151.779763400555,GROCERY_ORDER,POST /submit (fridge),1,1776798998.7805283
108.9285109192133,GROCERY_ORDER,POST /submit (fridge),1,1776798998.8302352
10137.389574199915,GROCERY_ORDER,POST /submit (fridge),1,1776798998.8493967
10115.637982264161,GROCERY_ORDER,POST /submit (fridge),1,1776798998.8706
87.65401132404804,GROCERY_ORDER,POST /submit (fridge),1,1776798999.1077611
94.50260922312737,GROCERY_ORDER,POST /submit (fridge),1,1776798999.1471462
10126.488966867328,GROCERY_ORDER,POST /submit (fridge),1,1776798999.219267
10052.953420206904,RESTOCK_ORDER,POST /submit (truck),1,1776798999.2371042
10116.826431825757,GROCERY_ORDER,POST /submit (fridge),1,1776798999.2582557
10112.772963941097,GROCERY_ORDER,POST /submit (fridge),1,1776798999.4126816
96.28317132592201,GROCERY_ORDER,POST /submit (fridge),1,1776798999.6034505
10128.851098939776,GROCERY_ORDER,POST /submit (fridge),1,1776799008.4575713
102.299053221941,GROCERY_ORDER,POST /submit (fridge),1,1776799008.766864
10149.307291954756,GROCERY_ORDER,POST /submit (fridge),1,1776799008.935285
102.68518701195717,GROCERY_ORDER,POST /submit (fridge),1,1776799009.0002077
10131.923174485564,GROCERY_ORDER,POST /submit (fridge),1,1776799009.0048406
10112.136574462056,GROCERY_ORDER,POST /submit (fridge),1,1776799009.0326123
106.28926753997803,GROCERY_ORDER,POST /submit (fridge),1,1776799009.315285
10059.607848525047,RESTOCK_ORDER,POST /submit (truck),1,1776799009.3262038
10146.390400826931,GROCERY_ORDER,POST /submit (fridge),1,1776799009.440728
10053.411658853292,RESTOCK_ORDER,POST /submit (truck),1,1776799009.4895487
10123.280046507716,GROCERY_ORDER,POST /submit (fridge),1,1776799009.5194833
112.85435408353806,GROCERY_ORDER,POST /submit (fridge),1,1776799009.6278977
