latency_ms,kind,name,ok,timestamp
229.8154216259718,GROCERY_ORDER,POST /submit (fridge),1,1776827837.205987
242.2664314508438,GROCERY_ORDER,POST /submit (fridge),1,1776827837.2127864
247.85133264958858,GROCERY_ORDER,POST /submit (fridge),1,1776827837.2190819
252.91396118700504,GROCERY_ORDER,POST /submit (fridge),1,1776827837.224913
269.34281922876835,GROCERY_ORDER,POST /submit (fridge),1,1776827837.243014
156.1463102698326,GROCERY_ORDER,POST /submit (fridge),1,1776827837.5550423
165.99779948592186,GROCERY_ORDER,POST /submit (fridge),1,1776827837.9025679
934.083066880703,RESTOCK_ORDER,POST /submit (truck),1,1776827837.9037218
158.92951749265194,GROCERY_ORDER,POST /submit (fridge),1,1776827838.1682482
1221.5107660740614,GROCERY_ORDER,POST /submit (fridge),1,1776827838.1845493
10327.737275511026,GROCERY_ORDER,POST /submit (fridge),1,1776827847.3005457
10328.198436647654,GROCERY_ORDER,POST /submit (fridge),1,1776827847.3025696
10139.13419097662,RESTOCK_ORDER,POST /submit (truck),1,1776827847.5395308
10228.933483362198,GROCERY_ORDER,POST /submit (fridge),1,1776827847.6046846
10222.304342314601,GROCERY_ORDER,POST /submit (fridge),1,1776827847.624582
165.35374522209167,GROCERY_ORDER,POST /submit (fridge),1,1776827847.6497111
172.5664623081684,GROCERY_ORDER,POST /submit (fridge),1,1776827847.6500921
10196.367485448718,GROCERY_ORDER,POST /submit (fridge),1,1776827847.659015
121.14692479372025,GROCERY_ORDER,POST /submit (fridge),1,1776827847.7177114
138.63194733858109,GROCERY_ORDER,POST /submit (fridge),1,1776827847.849178
138.81904631853104,GROCERY_ORDER,POST /submit (fridge),1,1776827848.0741208
124.45481307804585,GROCERY_ORDER,POST /submit (fridge),1,1776827848.0797453
10134.723851457238,RESTOCK_ORDER,POST /submit (truck),1,1776827848.1450312
11233.098583295941,GROCERY_ORDER,POST /submit (fridge),1,1776827848.2099552
10251.774711534381,GROCERY_ORDER,POST /submit (fridge),1,1776827848.4826996
10197.925362735987,GROCERY_ORDER,POST /submit (fridge),1,1776827848.4988124
188.29892203211784,GROCERY_ORDER,POST /submit (fridge),1,1776827848.5076709
1113.6086229234934,GROCERY_ORDER,POST /submit (fridge),1,1776827848.8041804
151.7664436250925,GROCERY_ORDER,POST /submit (fridge),1,1776827848.9023197
141.50403439998627,GROCERY_ORDER,POST /submit (fridge),1,1776827849.1960015
1536.4124085754156,RESTOCK_ORDER,POST /submit (truck),1,1776827849.3400054
10177.946902811527,GROCERY_ORDER,POST /submit (fridge),1,1776827858.0298107
10167.59699396789,GROCERY_ORDER,POST /submit (fridge),1,1776827858.0556657
10113.049373030663,RESTOCK_ORDER,POST /submit (truck),1,1776827858.2896452
10173.493530601263,RESTOCK_ORDER,POST /submit (truck),1,1776827858.4784775
10231.56507126987,GROCERY_ORDER,POST /submit (fridge),1,1776827858.5490017
146.90400287508965,GROCERY_ORDER,POST /submit (fridge),1,1776827858.6107876
10258.173635229468,GROCERY_ORDER,POST /submit (fridge),1,1776827858.8253024
10217.57023781538,GROCERY_ORDER,POST /submit (fridge),1,1776827858.8980436
132.5211599469185,GROCERY_ORDER,POST /submit (fridge),1,1776827858.976891
10198.220239952207,GROCERY_ORDER,POST /submit (fridge),1,1776827859.224103
144.47798393666744,GROCERY_ORDER,POST /submit (fridge),1,1776827859.315692
10112.641543149948,RESTOCK_ORDER,POST /submit (truck),1,1776827859.3857443
148.90352450311184,GROCERY_ORDER,POST /submit (fridge),1,1776827859.6227508
10190.102208405733,GROCERY_ORDER,POST /submit (fridge),1,1776827859.6249895
10116.642193868756,RESTOCK_ORDER,POST /submit (truck),1,1776827868.2639897
10221.926739439368,GROCERY_ORDER,POST /submit (fridge),1,1776827868.425516
149.29840713739395,GROCERY_ORDER,POST /submit (fridge),1,1776827868.5794172
144.5040050894022,GROCERY_ORDER,POST /submit (fridge),1,1776827868.8840456
10183.299480006099,GROCERY_ORDER,POST /submit (fridge),1,1776827868.8878713
10198.544269427657,GROCERY_ORDER,POST /submit (fridge),1,1776827868.9640698
10195.42108103633,GROCERY_ORDER,POST /submit (fridge),1,1776827869.0917227
161.79366409778595,GROCERY_ORDER,POST /submit (fridge),1,1776827869.2321703
165.62907584011555,GROCERY_ORDER,POST /submit (fridge),1,1776827869.2538598
10201.369725167751,GROCERY_ORDER,POST /submit (fridge),1,1776827869.2655976
164.96833227574825,GROCERY_ORDER,POST /submit (fridge),1,1776827869.2791073
157.50092267990112,GROCERY_ORDER,POST /submit (fridge),1,1776827869.5433338
10190.61147235334,GROCERY_ORDER,POST /submit (fridge),1,1776827869.755753
10115.934282541275,RESTOCK_ORDER,POST /submit (truck),1,1776827869.8377485
150.44160932302475,GROCERY_ORDER,POST /submit (fridge),1,1776827869.8966985
10190.774083137512,GROCERY_ORDER,POST /submit (fridge),1,1776827869.9151444
11278.443712741137,GROCERY_ORDER,POST /submit (fridge),1,1776827870.756914
