latency_ms,kind,name,ok,timestamp
144.98172979801893,GROCERY_ORDER,POST /submit (fridge),1,1775021535.1686766
274.21260066330433,GROCERY_ORDER,POST /submit (fridge),1,1775021535.3018308
324.10341408103704,GROCERY_ORDER,POST /submit (fridge),1,1775021535.350882
366.7258219793439,GROCERY_ORDER,POST /submit (fridge),1,1775021535.3951051
9286.097766831517,GROCERY_ORDER,POST /submit (fridge),1,1775021544.3189163
9327.797015197575,GROCERY_ORDER,POST /submit (fridge),1,1775021544.3616374
9329.655649140477,GROCERY_ORDER,POST /submit (fridge),1,1775021544.3679245
9359.123655594885,GROCERY_ORDER,POST /submit (fridge),1,1775021544.3954084
9391.149678267539,GROCERY_ORDER,POST /submit (fridge),1,1775021544.4260035
9420.805846340954,GROCERY_ORDER,POST /submit (fridge),1,1775021544.4600513
9439.492984674871,GROCERY_ORDER,POST /submit (fridge),1,1775021544.4806275
9180.565164424479,GROCERY_ORDER,POST /submit (fridge),1,1775021544.539015
9068.788409233093,GROCERY_ORDER,POST /submit (fridge),1,1775021544.590692
10121.485047973692,RESTOCK_ORDER,POST /submit (truck),1,1775021545.1460378
10183.482315391302,GROCERY_ORDER,POST /submit (fridge),1,1775021545.208768
10206.533982418478,GROCERY_ORDER,POST /submit (fridge),1,1775021545.223685
10265.71929641068,GROCERY_ORDER,POST /submit (fridge),1,1775021545.2917485
830.4672548547387,GROCERY_ORDER,POST /submit (fridge),1,1775021545.3029842
10485.912482254207,GROCERY_ORDER,POST /submit (fridge),1,1775021545.516541
1053.0579313635826,GROCERY_ORDER,POST /submit (fridge),1,1775021545.6007872
18926.000906154513,GROCERY_ORDER,POST /submit (fridge),1,1775021553.9576664
19352.348499931395,GROCERY_ORDER,POST /submit (fridge),1,1775021554.389595
9793.393676169217,GROCERY_ORDER,POST /submit (fridge),1,1775021554.4457533
19444.302464835346,GROCERY_ORDER,POST /submit (fridge),1,1775021554.4845006
19506.299847736955,GROCERY_ORDER,POST /submit (fridge),1,1775021554.548445
19149.31475184858,GROCERY_ORDER,POST /submit (fridge),1,1775021554.6957023
10800.135917030275,RESTOCK_ORDER,POST /submit (truck),1,1775021555.2448242
19657.181761227548,GROCERY_ORDER,POST /submit (fridge),1,1775021555.2556357
9895.840150304139,GROCERY_ORDER,POST /submit (fridge),1,1775021555.3288858
9689.045443199575,GROCERY_ORDER,POST /submit (fridge),1,1775021555.395642
10954.2773142457,GROCERY_ORDER,POST /submit (fridge),1,1775021555.4280407
10894.107292406261,GROCERY_ORDER,POST /submit (fridge),1,1775021555.4315464
9690.372454933822,GROCERY_ORDER,POST /submit (fridge),1,1775021555.4634757
1011.6650946438313,GROCERY_ORDER,POST /submit (fridge),1,1775021555.5026345
1398.557061329484,GROCERY_ORDER,POST /submit (fridge),1,1775021555.5040164
858.7925443425775,GROCERY_ORDER,POST /submit (fridge),1,1775021555.5580359
824.4628710672259,GROCERY_ORDER,POST /submit (fridge),1,1775021555.6090717
326.5731446444988,GROCERY_ORDER,POST /submit (fridge),1,1775021555.6588895
11161.106032319367,GROCERY_ORDER,POST /submit (fridge),1,1775021555.7196705
330.8617081493139,GROCERY_ORDER,POST /submit (fridge),1,1775021555.7299092
276.72684378921986,GROCERY_ORDER,POST /submit (fridge),1,1775021555.7891817
19375.554578378797,RESTOCK_ORDER,POST /submit (truck),1,1775021563.9947348
19767.582843080163,GROCERY_ORDER,POST /submit (fridge),1,1775021564.5399225
19219.632047228515,RESTOCK_ORDER,POST /submit (truck),1,1775021564.5757995
8972.419046796858,GROCERY_ORDER,POST /submit (fridge),1,1775021564.6046405
19272.20529410988,GROCERY_ORDER,POST /submit (fridge),1,1775021564.6079948
9015.660679899156,GROCERY_ORDER,POST /submit (fridge),1,1775021564.6685417
8985.315764322877,GROCERY_ORDER,POST /submit (fridge),1,1775021564.679833
8983.478256501257,GROCERY_ORDER,POST /submit (fridge),1,1775021564.7277808
19305.692231282592,RESTOCK_ORDER,POST /submit (truck),1,1775021564.7401705
8842.353910207748,GROCERY_ORDER,POST /submit (fridge),1,1775021564.7914395
19833.43649096787,RESTOCK_ORDER,POST /submit (truck),1,1775021565.29873
1179.5993419364095,GROCERY_ORDER,POST /submit (fridge),1,1775021565.373435
726.6035601496696,GROCERY_ORDER,POST /submit (fridge),1,1775021565.43514
776.3990769162774,GROCERY_ORDER,POST /submit (fridge),1,1775021565.4941268
11056.571952067316,GROCERY_ORDER,POST /submit (fridge),1,1775021565.576163
10998.629422858357,GROCERY_ORDER,POST /submit (fridge),1,1775021565.6105635
10362.02254332602,GROCERY_ORDER,POST /submit (fridge),1,1775021565.8149874
1051.8104787915945,GROCERY_ORDER,POST /submit (fridge),1,1775021565.884585
10315.674371086061,GROCERY_ORDER,POST /submit (fridge),1,1775021565.8981786
18480.355710722506,GROCERY_ORDER,POST /submit (fridge),1,1775021574.103891
9178.53882536292,GROCERY_ORDER,POST /submit (fridge),1,1775021574.2023985
8873.953527770936,GROCERY_ORDER,POST /submit (fridge),1,1775021574.2699986
19054.805188439786,GROCERY_ORDER,POST /submit (fridge),1,1775021574.6969485
18946.938595734537,RESTOCK_ORDER,POST /submit (truck),1,1775021574.7645748
19032.920782454312,GROCERY_ORDER,POST /submit (fridge),1,1775021574.8101442
18947.910946793854,GROCERY_ORDER,POST /submit (fridge),1,1775021574.8984852
9221.778663806617,GROCERY_ORDER,POST /submit (fridge),1,1775021574.9545114
9029.590130783617,GROCERY_ORDER,POST /submit (fridge),1,1775021575.011434
9032.433056272566,GROCERY_ORDER,POST /submit (fridge),1,1775021575.076966
10790.288526564837,RESTOCK_ORDER,POST /submit (truck),1,1775021575.5264995
1272.3850924521685,GROCERY_ORDER,POST /submit (fridge),1,1775021575.602925
10829.679370857775,RESTOCK_ORDER,POST /submit (truck),1,1775021575.6142612
10845.750514417887,RESTOCK_ORDER,POST /submit (truck),1,1775021575.6417334
1317.92919524014,GROCERY_ORDER,POST /submit (fridge),1,1775021575.701512
851.9559279084206,GROCERY_ORDER,POST /submit (fridge),1,1775021575.7336378
898.1850128620863,GROCERY_ORDER,POST /submit (fridge),1,1775021575.8021297
11041.773092001677,RESTOCK_ORDER,POST /submit (truck),1,1775021575.936396
11123.745831660926,GROCERY_ORDER,POST /submit (fridge),1,1775021576.0111904
892.2687945887446,GROCERY_ORDER,POST /submit (fridge),1,1775021576.018732
18827.46590487659,GROCERY_ORDER,POST /submit (fridge),1,1775021584.3906374
8801.83728504926,GROCERY_ORDER,POST /submit (fridge),1,1775021584.4679995
19273.23044463992,GROCERY_ORDER,POST /submit (fridge),1,1775021584.8406036
19270.866117440164,GROCERY_ORDER,POST /submit (fridge),1,1775021584.8989272
9206.234925426543,GROCERY_ORDER,POST /submit (fridge),1,1775021584.9231706
19252.949359826744,GROCERY_ORDER,POST /submit (fridge),1,1775021584.9465363
9259.944864548743,GROCERY_ORDER,POST /submit (fridge),1,1775021584.9959934
9122.063995338976,GROCERY_ORDER,POST /submit (fridge),1,1775021585.0257149
9134.935810230672,GROCERY_ORDER,POST /submit (fridge),1,1775021585.066874
8921.202280558646,GROCERY_ORDER,POST /submit (fridge),1,1775021585.105015
19021.080730482936,RESTOCK_ORDER,POST /submit (truck),1,1775021585.1089087
8949.684038758278,GROCERY_ORDER,POST /submit (fridge),1,1775021585.150245
11205.076227895916,RESTOCK_ORDER,POST /submit (truck),1,1775021585.6617184
10932.532764971256,GROCERY_ORDER,POST /submit (fridge),1,1775021585.8256855
884.9971070885658,GROCERY_ORDER,POST /submit (fridge),1,1775021585.9136155
10857.56142064929,GROCERY_ORDER,POST /submit (fridge),1,1775021585.9157028
10903.487527742982,RESTOCK_ORDER,POST /submit (truck),1,1775021586.047015
1012.4022839590907,GROCERY_ORDER,POST /submit (fridge),1,1775021586.1251411
10967.00903121382,GROCERY_ORDER,POST /submit (fridge),1,1775021586.1526268
18823.46971426159,RESTOCK_ORDER,POST /submit (truck),1,1775021594.509967
9338.3294865489,GROCERY_ORDER,POST /submit (fridge),1,1775021594.5739799
9352.712380699813,GROCERY_ORDER,POST /submit (fridge),1,1775021594.6331773
